EmployeeID,Age,Gender,MaritalStatus,Education,Department,JobRole,HireDate,Salary,SalaryHistory,PerformanceRating,WorkLifeBalance,JobSatisfaction,DistanceFromHome,Overtime,NumCompaniesWorked,YearsSincePromotion,LastPromotionDate,TrainingHoursLastYear,ManagerID,EmployeeStatus,Attrition
EMP_0224,22.0,MALE,single,Masters,Finance,Accountant,23-01-2019,69434.0,"59482,65818",4.0,3.0,3,1,No,0,1.105772896454545,2016-02-09,9,,Active,0
EMP_1552,33.0,F,D,High School,Marketing,Digital Marketer,2023-08-02,350000.0,"273496,307555",3.0,3.0,4,4,No,4,0.7324508992657308,2023-08-03,19,MGR_112,Active,0
EMP_0906,35.0,F,married,Bachelors,Sales,Sr. Sales Rep,2015-03-26,60041.0,56820,4.0,3.0,2,44,N,1,1.082282766751557,2023-09-28,14,,Resigned,1
EMP_1390,28.0,MALE,Married,Masters,sales,Sales Manager,06-02-2015,81539.0,69604,3.0,3.0,1,4,No,0,4.762165127453706,2020-04-06,49,MGR_067,Active,0
EMP_1861,33.0,female,Divorced,Bachelor,Engineering,Senior Engineer,01/15/2023,115657.0,"89642,100429",3.0,3.0,3,36,Yes,5,1.7657042479396332,2015-12-15,2,MGR_179,Active,0
EMP_1522,39.0,Male,Single,Bachelors,Sales,Account Manager,14-11-2020,74215.0,69962,2.0,4.0,4,7,Yes,0,0.8386563703338837,2019-04-11,1,MGR_141,Active,0
EMP_0895,46.0,female,Married,Bachelor,IT,System Admin,04/07/2016,72079.0,"53786,56874,62190",5.0,5.0,3,1,No,1,2.612097274387759,,34,MGR_015,Active,0
EMP_0058,32.0,M,single,Master,HR,HR Generalist,"December 07, 2021",57213.0,"38049,43724,49742",3.0,3.0,3,10,No,2,4.892915831151799,2019-10-17,8,MGR_038,Active,0
EMP_0366,31.0,Male,Single,Bachelor,Finance,Senior Analyst,"September 15, 2013",89279.0,"61467,67523,78468",3.0,3.0,5,9,No,2,1.6284620295910526,2021-07-26,28,,Active,0
EMP_0170,28.0,Male,Divorced,High School,Engineering,Engineering Manager,25-12-2010,164181.0,"104102,116625,130366,148601",1.0,3.0,3,5,No,0,0.3634397705002472,2021-03-22,28,MGR_191,Active,0
EMP_0727,35.0,Female,Married,Bachelor,sales,Account Manager,2019-09-29,66470.0,"42560,48074,50779,57189",4.0,3.0,3,25,No,0,0.7153547270627151,2020-02-07,21,MGR_177,Active,0
EMP_1308,34.0,Male,single,High School,Marketing,Digital Marketer,13-09-2015,55554.0,,3.0,4.0,Medium,23,No,2,0.6530589261486919,2022-02-22,13,MGR_002,Active,0
EMP_1441,40.0,male,Married,High School,Operations,Process Specialist,"February 21, 2014",50055.0,"37098,39127,41938,45019",2.0,3.0,3,1,No,2,0.686145070818105,2020-08-10,4,MGR_174,Terminated,1
EMP_0127,27.0,M,married,Masters,IT,Software Engineer,2024-06-15,82713.0,"54937,61140,67311,78211",3.0,4.0,3,6,No,1,0.8228100119875533,2022-11-27,12,MGR_097,Active,0
EMP_0549,37.0,Male,single,Master,Operations,Ops Analyst,"July 02, 2011",48833.0,,3.0,1.0,5,5,No,5,1.7104795155589734,,6,MGR_193,Active,0
EMP_0522,39.0,Female,Married,Bachelor,IT,System Admin,Invalid Date,85004.0,,3.0,3.0,Low,50,No,3,5.954841819104499,,24,,Active,0
EMP_0529,37.0,Male,married,Masters,sales,Account Manager,2023-12-06,80101.0,"49651,57176,62792,71709",3.0,4.0,2,14,Yes,2,1.0042882549636734,2016-08-17,6,MGR_103,Active,0
EMP_1189,39.0,Female,Single,Bachelors,IT,System Admin,16-09-2017,52937.0,46583,3.0,2.0,4,3,No,0,0.3114400581289407,,57,MGR_121,Active,0
EMP_1411,45.0,Male,Married,Bachelors,Engineering,DevOps Engineer,20-11-2012,87407.0,"66565,75085,80086",3.0,3.0,4,17,Yes,1,2.2206846531257796,2017-05-03,44,MGR_039,Resigned,1
EMP_0617,35.0,MALE,married,Bachelors,Sales,Sr. Sales Rep,04-01-2010,62315.0,55509,1.0,1.0,4,13,No,2,,,2,MGR_185,Active,0
EMP_1450,35.0,M,Married,MA,IT,Software Engineer,07/30/2021,97415.0,,3.0,2.0,Very High,24,Yes,2,6.216818392929612,2017-06-04,22,MGR_062,Active,0
EMP_0550,30.0,Female,single,High School,Sales,Sr. Sales Rep,12/15/2015,66583.0,"49829,53437,57125",1.0,3.0,2,10,No,1,2.9236684817774408,2024-12-07,13,MGR_072,Active,0
EMP_0454,39.0,Female,Single,Bachelor,Operations,Ops Analyst,08/14/2012,73968.0,65266,2.0,4.0,4,7,Yes,1,1.1944972966868233,2017-05-18,18,,Terminated,1
EMP_1939,43.0,F,Single,Bachelors,Engineering,Engineering Manager,2010-04-06,87441.0,"64669,70030,78418",4.0,4.0,5,4,No,2,0.9697209920764415,2024-11-09,9,MGR_022,Active,0
EMP_0604,45.0,Female,M,Bachelor,HR,HR Specialist,09-07-2024,52131.0,,3.0,4.0,4,7,No,0,0.40986830514167727,2023-04-19,22,,Resigned,1
EMP_0830,32.0,F,Married,Master,Human Resources,Recruiter,2010-08-23,63877.0,"52422,56434",2.0,2.0,2,50,No,2,1.7976708924703861,2018-03-30,23,MGR_093,Active,0
EMP_0788,38.0,male,S,Master,Sales,Account Manager,2015-08-10,55087.0,"38659,40760,47155,50547",6.0,4.0,2,1,No,4,0.6712021174544204,,29,,Active,0
EMP_1287,20.0,M,D,Bachelor,Sales,Sales Rep,"May 28, 2017",41129.0,,3.0,4.0,Low,11,FALSE,2,1.5357763973609884,2016-04-18,36,MGR_148,Active,0
EMP_0325,26.0,Female,single,Bachelor,Customer Service,CS Manager,"January 14, 2017",,,4.0,3.0,2,1,No,3,2.7652693411974454,2017-05-12,5,MGR_043,Active,0
EMP_1358,38.0,male,married,nan,Sales,Account Manager,03/11/2021,88171.0,,3.0,4.0,3,Remote,No,1,3.0283453513064438,2016-11-02,89,MGR_035,Active,0
EMP_1384,30.0,MALE,M,PhD,Sales,Sales Representative,"August 29, 2014",26132.0,"17839,20261,22606",2.0,5.0,4,5,No,1,0.47379580137206434,,30,MGR_007,Active,0
EMP_0544,46.0,Male,Single,Bachelors,Sales,Sales Manager,"April 10, 2016",80168.0,"64001,70748",3.0,2.0,4,4,No,0,0.9854259896788137,2021-02-02,4,,Active,0
EMP_1811,31.0,MALE,single,Master,Marketing,Digital Marketer,"May 28, 2012",66214.0,,4.0,1.0,4,15,Yes,2,0.172767392009142,2019-04-01,8,MGR_041,Terminated,1
EMP_0432,18.0,MALE,married,BA,Sales,Sales Representative,16-06-2021,61616.0,"38480,45162,49578,57208",3.0,4.0,1,4,No,1,0.15121486830961334,2017-05-10,8,,Active,0
EMP_1451,37.0,Male,Single,Bachelors,Sales,Sr. Sales Rep,05/27/2020,58467.0,"41983,46740,53901",4.0,5.0,3,50,No,0,1.3983939105886656,2025-05-03,13,MGR_121,Terminated,1
EMP_9545,46.0,Female,M,Bachelor,Sales,Sales Manager,04/07/2022,80585.0,75907,2.0,3.0,4,14,Yes,2,0.3582426652317912,2020-04-11,23,MGR_097,Active,0
EMP_1888,38.0,female,married,Bachelors,HR,HR Specialist,"February 14, 2017",50447.0,,2.0,2.0,3,20,Yes,1,0.18733529679111244,2020-12-25,3,,Terminated,1
EMP_0195,36.0,Male,married,MS,Marketing,Marketing Analyst,03/05/2024,57254.0,"46751,52743",3.0,5.0,Medium,5,TRUE,1,1.258548184678071,,8,MGR_041,Active,0
EMP_1568,39.0,Male,Single,Bachelors,Finance,Accountant,"November 02, 2011",55282.0,51233,3.0,2.0,4,26,No,1,5.106537308732539,2024-10-30,5,MGR_035,Active,0
EMP_1634,43.0,female,single,MS,HR,HR Specialist,2018-05-14,46583.0,"35375,38117,40668",4.0,2.0,2,17,No,0,2.9724012694524435,2022-09-24,17,MGR_074,Active,0
EMP_1566,32.0,F,Married,High School,Customer Support,Support Specialist,"June 16, 2010",41554.0,,4.0,3.0,4,22,Yes,2,0.8209931600392303,2020-11-09,6,MGR_160,Active,0
EMP_1849,42.0,female,single,BS,Sales,Sr. Sales Rep,05/19/2020,48412.0,"35656,41507,45422",1.0,2.0,2,17,Yes,1,0.7886679951752233,,71,MGR_092,Active,0
EMP_1988,39.0,Male,married,Master,Human Resources,HR Manager,,80735.0,"62228,68913,74750",4.0,1.0,3,33,No,2,0.9322140738489374,2017-08-29,9,MGR_138,Active,0
EMP_1129,34.0,Female,married,Masters,Operations,Operations Manager,10/30/2012,100986.0,,4.0,1.0,3,2,No,1,0.4034761247812456,2018-11-05,5,MGR_088,Active,0
EMP_0893,43.0,F,Single,Bachelor,IT,IT Specialist,21-04-2012,62562.0,,4.0,5.0,4,2,No,0,1.8917341110066814,2020-03-09,4,MGR_080,Active,0
EMP_1582,44.0,Male,married,Master,Customer Service,Support Specialist,30-09-2020,50943.0,43923,4.0,3.0,2,9,No,3,2.585299555237518,,12,MGR_149,Active,0
EMP_1355,30.0,F,married,MA,Engineering ,Senior Engineer,09/26/2014,130380.0,,4.0,3.0,3,36,No,3,1.4285274056667456,2018-09-07,4,MGR_110,Terminated,1
EMP_1904,37.0,M,Married,MS,IT,IT Specialist,,69163.0,"59525,64292",3.0,4.0,4,1,Y,3,0.2486207557926156,2020-04-28,4,MGR_086,Retired,1
EMP_0163,44.0,female,married,Bachelor,Operations,Operations Manager,"January 09, 2019",93282.0,87049,4.0,3.0,3,38,No,0,0.9596479294976265,2020-03-20,38,MGR_138,Active,0
EMP_1820,27.0,M,Divorced,Bachelor,Marketing,Marketing Specialist,2022-09-19,48811.0,"33217,37155,41865",3.0,2.0,2,1,No,3,0.06543146155639191,2019-03-13,0,MGR_127,Terminated,1
EMP_1289,26.0,M,Single,Master,Marketting,Digital Marketer,"March 18, 2014",65974.0,,4.0,3.0,3,33,No,3,1.9490911234444683,2016-05-13,3,MGR_090,Laid Off,1
EMP_1827,26.0,male,single,Master,Marketing,Marketing Manager,05/23/2011,75630.0,"52684,55546,65348",4.0,,4,50,N,2,9.099941829282633,2021-01-14,2,MGR_172,Active,0
EMP_0864,49.0,Female,Married,Master,Human Resources,HR Manager,05-10-2017,49615.0,42954,4.0,1.0,Low,27,No,4,1.6322760959306712,2016-08-16,17,MGR_188,Active,0
EMP_0246,32.0,female,Married,Master,Human Resources,HR Manager,"June 28, 2013",84253.0,77634,3.0,3.0,2,2,FALSE,2,0.9341535768311878,2016-05-09,5,MGR_033,Active,0
EMP_0638,35.0,Female,D,BA,Customer Service,Support Specialist,09/07/2016,43174.0,,2.0,4.0,4,16,Yes,2,2.6368124627430696,2020-08-20,12,MGR_151,Active,0
EMP_1572,24.0,F,Single,Bachelors,Operations,Process Specialist,01-08-2020,59956.0,"37688,42706,47568,53904",4.0,1.0,Low,9,0,1,1.749746223876954,2018-05-27,2,MGR_057,Active,0
EMP_1541,34.0,Female,married,Bachelor,Customer Support,Support Specialist,2019-10-08,38364.0,"34014,35934",3.0,5.0,3,9,Yes,2,2.471667714316939,2016-12-26,0,MGR_191,Resigned,1
EMP_0782,24.0,Male,Married,MS,IT,Software Engineer,18-09-2021,88164.0,75461,3.0,4.0,3,4,TRUE,2,4.4635935462643035,2021-12-26,29,MGR_047,Laid Off,1
EMP_0117,,male,married,Bachelor,Engineering,Engineering Manager,2010-06-10,133889.0,"100199,107319,117833",3.0,2.0,2,2,Yes,2,2.012938395524653,2018-09-05,32,MGR_165,Active,0
EMP_1455,39.0,male,Married,Bachelors,Marketing,Digital Marketer,05/26/2023,55442.0,,3.0,5.0,3,13,No,3,0.12564891326721292,2025-04-09,1,MGR_162,Active,0
EMP_0162,41.0,Male,Married,High school,Engineering,Software Engineer,"January 28, 2022",95434.0,"62463,72939,82437",4.0,3.0,4,16,No,1,1.4469685477578955,2018-01-12,25,MGR_108,Active,0
EMP_0363,34.0,M,married,Bachelors,Finance,Finance Manager,08/28/2010,101950.0,"72888,79320,83707,88915",4.0,2.0,5,24,No,1,1.105971509145394,2023-01-18,1,MGR_178,Resigned,1
EMP_1199,36.0,F,married,PhD,sales,Sales Manager,2011-09-04,88975.0,"53385,62204,66617,76007",3.0,3.0,2,14,N,3,,2015-11-24,30,MGR_125,Laid Off,1
EMP_0577,36.0,female,single,High School,Engineering,Jr. Software Engineer,"April 28, 2010",,,4.0,3.0,4,49,No,2,1.1626698986441868,2016-06-29,39,MGR_152,Resigned,1
EMP_0725,36.0,Female,Married,Bachelors,R&D,Research Scientist,"February 25, 2017",102579.0,"75873,83017,94720",,3.0,2,10,No,2,3.8680212289631526,2016-10-08,3,MGR_142,Active,0
EMP_0610,46.0,MALE,S,BS,HR,HR Generalist,05/25/2014,57899.0,"46596,50288",2.0,4.0,Low,14,No,3,1.3794903557836704,2021-11-06,2,MGR_186,Active,0
EMP_1747,42.0,Male,married,MS,Marketing,Marketing Specialist,10/04/2012,57274.0,,2.0,4.0,Very High,3,No,1,1.9280800860718477,2018-11-10,5,,Active,0
EMP_0798,40.0,male,married,Master,Engineering,DevOps Engineer,03/25/2017,79302.0,"55691,60651,68673,73635",2.0,5.0,Medium,37,Yes,2,0.06017856984270761,2020-12-13,37,MGR_092,Terminated,1
EMP_1867,43.0,male,married,Bachelors,Sales,Sales Rep,01-03-2019,61351.0,"44722,50220,53052,57421",1.0,4.0,3,2,No,3,0.7577840538109416,,62,MGR_064,Active,0
EMP_0539,43.0,Male,Divorced,BA,Marketing,Digital Marketer,07/06/2017,69522.0,"55286,58572,62675",4.0,2.0,5,26,No,2,0.785808495757743,2018-10-31,13,,Active,0
EMP_1602,45.0,female,single,BA,Finance,Senior Analyst,21-11-2010,61593.0,"48657,56451",2.0,2.0,Medium,18,No,0,7.188062652717959,,2,MGR_172,Terminated,1
EMP_0318,32.0,M,single,BA,R&D,R&D Manager,23-08-2022,126486.0,"102374,118976",3.0,4.0,4,1,No,1,2.2261481051493024,2017-12-02,11,MGR_198,Laid Off,1
EMP_1134,38.0,M,Single,Bachelors,Finance,Senior Analyst,2015-08-17,67988.0,"47344,54004,58370",5.0,4.0,2,1,1,1,0.37761531708329565,2019-12-25,39,,Active,0
EMP_0262,34.0,F,Single,Master,Engineering,Software Engineer,13-03-2010,80734.0,"60439,70327,75589",4.0,4.0,3,24,No,3,0.5281034649355881,,12,MGR_172,Active,0
EMP_0377,41.0,Male,Single,Master,Operations,Operations Analyst,21-09-2018,65281.0,59921,4.0,3.0,4,1,No,0,,2016-01-01,8,MGR_126,Active,0
EMP_0498,33.0,male,single,Bachelors,HR,HR Specialist,2020/15/30,66435.0,"48192,56205,59608",4.0,2.0,4,2,No,0,,2019-01-24,44,,Terminated,1
EMP_1600,29.0,M,married,Master,Sales,Sr. Sales Rep,15-10-2012,65057.0,,4.0,3.0,4,17,No,3,2.1779467853460672,2017-03-21,53,MGR_104,Resigned,1
EMP_0538,31.0,M,married,Master,Sales,Account Manager,12/26/2018,62504.0,54033,3.0,4.0,Very High,5,Yes,3,4.512631461932744,2017-09-14,13,MGR_059,Terminated,1
EMP_0201,37.0,MALE,Married,High School,Marketing,Marketing Manager,04-02-2023,74729.0,64082,4.0,5.0,4,20,No,1,4.996549232656221,2016-05-07,10,MGR_084,Active,0
EMP_0129,35.0,Male,Married,BS,Sales,Sales Rep,"September 26, 2022",56607.0,"47978,52430",3.0,4.0,3,1,N,1,1.1653369713608444,2016-12-05,22,MGR_173,Active,0
EMP_0465,34.0,Female,Married,High School,Engineering,Senior Engineer,10/21/2011,131504.0,"112359,121368",4.0,4.0,1,4,No,3,2.5354436622867578,2025-04-15,1,MGR_086,Active,0
EMP_0486,23.0,MALE,single,BA,Marketing,Digital Marketer,05/10/2021,63700.0,"41021,44195,48978,56271",3.0,1.0,Very High,32,No,3,0.3998865075905237,2019-08-02,74,MGR_185,Active,0
EMP_0687,33.0,Female,married,Bachelors,Finance,Finance Manager,2019-09-29,,,2.0,3.0,2,15,No,2,1.9078834562215592,2019-05-11,25,MGR_045,Active,0
EMP_0171,27.0,F,Single,Bachelors,Marketing,Marketing Specialist,2012-08-30,62192.0,"53217,58393",3.0,3.0,3,14,No,3,0.6085536969980601,2023-11-20,0,MGR_157,Active,0
EMP_0630,43.0,F,D,BS,Sales,Sales Representative,"April 09, 2013",66017.0,"43198,49406,55428,61285",2.0,3.0,2,5,No,1,2.9978003641456485,,35,MGR_095,Active,0
EMP_1110,50.0,F,married,Master,Finance,Senior Analyst,06-08-2023,73648.0,"55731,64914,69118",4.0,2.0,2,18,No,3,0.7469697473298221,2021-06-27,0,MGR_077,Terminated,1
EMP_1750,43.0,male,single,Bachelor,Customer Service,Customer Rep,2018-09-23,,,3.0,3.0,4,1,No,0,2.0395404154773837,2021-08-12,50,MGR_078,Active,0
EMP_1935,56.0,male,Single,Bachelor,Operations,Operations Manager,2011-01-23,79772.0,"68697,73868",5.0,2.0,Low,1,No,3,0.5761781226392421,2017-09-15,10,MGR_162,Active,0
EMP_0745,39.0,F,married,Master,IT,Software Engineer,"October 23, 2023",101979.0,"66321,69844,74003,87022",2.0,5.0,4,7,No,0,2.6692184962982033,2019-08-15,10,MGR_130,Active,0
EMP_1979,28.0,M,Married,BS,IT,IT Specialist,2010-12-23,86938.0,,3.0,3.0,3,18,No,2,0.7111967234804594,2015-09-29,10,,Terminated,1
EMP_0741,80.0,M,D,Bachelor,Engineering,Engineering Manager,01/03/2020,161281.0,144338,4.0,4.0,4,43,No,1,3.589012205071943,,71,MGR_019,Active,0
EMP_1044,34.0,Female,Single,Bachelor,Sales,Account Manager,"December 22, 2011",65465.0,"47134,51724,55829",4.0,3.0,4,17,Yes,1,0.3242301022390467,2018-10-04,8,MGR_100,Resigned,1
EMP_1226,33.0,Male,Single,Bachelors,HR,HR Generalist,"October 28, 2020",47044.0,,,2.0,3,3,Yes,3,0.16228262179956152,2023-03-17,39,MGR_103,Terminated,1
EMP_0312,43.0,Female,Divorced,PhD,Sales,Sales Manager,28-07-2013,72492.0,,4.0,5.0,Medium,6,No,2,0.3859664696096138,2019-04-29,20,MGR_186,Active,0
EMP_1353,39.0,Female,Married,Bachelors,Finance,Financial Analyst,08-05-2017,60817.0,54257,3.0,1.0,3,9,TRUE,2,6.1385725262058894,2018-01-23,20,MGR_181,Active,0
EMP_1549,41.0,F,Single,Bachelor,R&D,Research Scientist,30-07-2015,106492.0,99021,4.0,3.0,2,7,No,4,3.626747610361966,2016-06-01,6,MGR_012,Terminated,1
EMP_1535,31.0,M,Married,BS,Marketing,Marketing Manager,09-09-2023,73985.0,"46329,52110,57502,67103",1.0,2.0,3,,N,2,1.9560450327647707,2017-12-31,31,MGR_009,Resigned,1
EMP_1042,31.0,Male,Married,Bachelors,Operations,Ops Analyst,03/22/2024,72672.0,"56821,62038,66978",5.0,2.0,5,3,No,1,1.4113649584574302,2022-10-14,31,MGR_068,Active,0
EMP_1209,23.0,F,Married,Bachelor,Finance,Accountant,22-02-2023,47296.0,"37943,40910",4.0,2.0,3,2,No,3,1.8063244099494788,2021-12-23,15,,Active,0
EMP_1733,34.0,F,married,High School,IT,Software Engineer,19-01-2011,92230.0,"65060,74176,83602",5.0,4.0,3,1,No,4,0.020331789434058483,2024-12-20,16,MGR_175,Terminated,1
EMP_1795,36.0,male,single,High School,Customer Service,Customer Rep,2017-08-20,39910.0,"32887,36399",4.0,,2,3,Yes,4,0.10918971440874492,2024-12-09,52,,Terminated,1
EMP_9223,29.0,Female,married,Master,Finance,Senior Analyst,21-09-2013,74251.0,"57749,65444",2.0,5.0,2,10,No,1,0.6183156186790798,2023-06-26,34,,Active,0
EMP_1218,37.0,female,Single,High School,Human Resources,HR Manager,"May 27, 2017",74699.0,"50622,55122,59556,63769",3.0,2.0,4,23,No,4,1.0021361143528735,2020-04-10,23,MGR_135,Active,0
EMP_0943,40.0,Female,married,High School,Marketing,Digital Marketer,11/18/2012,55482.0,"41803,47833",1.0,5.0,3,1,No,2,0.809837839765146,2021-04-05,9,MGR_133,Active,0
EMP_0411,40.0,Female,married,PhD,Engineering,Software Engineer,"April 03, 2013",121546.0,113284,2.0,3.0,High,2,No,1,0.6576969078029922,,3,MGR_105,Active,0
EMP_1486,42.0,M,Divorced,Master,sales,Sales Rep,32-12-2021,54202.0,,4.0,3.0,4,6,No,1,2.4900094192385342,2020-08-12,0,MGR_141,Active,0
EMP_1420,39.0,M,Divorced,Bachelors,Marketing,Marketing Manager,2013-03-01,106876.0,"89312,100195",4.0,3.0,1,10,No,0,0.988138347550779,2015-12-22,17,MGR_075,Terminated,1
EMP_1735,41.0,MALE,married,nan,Marketing,Digital Marketer,09/29/2024,73888.0,"55715,63189,70003",2.0,3.0,3,5,No,5,0.1617617210900925,2021-12-31,33,MGR_058,Active,0
EMP_1915,20.0,F,S,High School,Sales,Sales Representative,2014-12-03,43207.0,"26412,29862,34789,36906",0.0,4.0,High,16,No,0,2.0433888513367613,2023-04-12,3,MGR_102,Active,0
EMP_0622,38.0,Male,married,Master,Customer Service,CS Manager,25-08-2017,78966.0,"52691,56334,64037,72229",3.0,2.0,2,30,Yes,2,4.5010521291724475,2022-05-29,42,MGR_160,Terminated,1
EMP_1519,,female,single,Bachelor,IT,IT Specialist,04-04-2022,64785.0,"51760,60500",6.0,3.0,High,14,No,0,0.28922329978581235,2016-03-02,29,MGR_034,Active,0
EMP_0925,44.0,Female,Married,High School,Customer Support,Customer Rep,2018-04-27,35732.0,"22294,24475,28695,32317",3.0,3.0,4,7,No,4,5.182950925497996,2019-04-16,22,MGR_121,Terminated,1
EMP_0119,44.0,female,married,Masters,Finance,Accountant,,64796.0,"46349,53744,58026",4.0,3.0,4,,No,0,5.279332254505029,2024-01-10,12,MGR_034,Active,0
EMP_1951,20.0,MALE,Divorced,Masters,HR,HR Specialist,11/17/2023,59222.0,"39818,45216,50881",3.0,,Low,14,No,4,0.047001964540676885,2015-09-01,13,,Active,0
EMP_0045,23.0,Male,Single,High School,Engineering,Software Engineer,15-08-2019,70960.0,"45525,48072,56216,60757",3.0,3.0,1,5,No,2,1.160885108661033,2017-10-17,14,MGR_124,Active,0
EMP_0475,48.0,female,Married,nan,Sales,Sales Rep,"February 23, 2020",53281.0,"32703,37681,42781,47102",3.0,5.0,4,31,No,0,0.5540241533999668,,11,MGR_195,Active,0
EMP_1584,35.0,MALE,single,High school,Engineering,Software Engineer,2018-11-29,110940.0,"75271,83713,94435",3.0,3.0,4,5,Yes,1,0.8974300151901105,2020-06-27,27,MGR_135,Active,0
EMP_0799,35.0,female,M,PhD,sales,Sales Rep,29-12-2024,47990.0,"28745,32582,37714,43902",4.0,3.0,4,20,Yes,3,1.7585216161259305,2020-01-01,51,MGR_033,Resigned,1
EMP_1959,43.0,Female,Divorced,High School,Marketing,Marketing Specialist,04/29/2023,60043.0,"41898,47742,52113",,4.0,Very High,2,No,3,,2023-05-16,32,MGR_035,Active,0
EMP_1466,39.0,female,Single,Bachelor,Marketting,Digital Marketer,"July 21, 2019",80804.0,"58303,68108,74347",3.0,3.0,2,5,No,2,0.13620049012345192,2023-06-27,72,MGR_041,Active,0
EMP_1928,32.0,Male,single,Bachelor,Operations,Operations Analyst,"November 09, 2013",74092.0,"58862,63045",3.0,5.0,Medium,1,No,2,3.6383844647498034,2022-03-17,1,MGR_153,Active,0
EMP_1756,45.0,male,Married,MA,Sales,Sales Manager,10-12-2016,93270.0,,2.0,4.0,1,16,Yes,3,2.2976058569881492,2016-08-05,15,MGR_051,Laid Off,1
EMP_1847,45.0,female,married,High School,Human Resources,HR Specialist,2023-03-20,46712.0,"31199,35086,41184",4.0,2.0,3,2,TRUE,2,-4.264804349832438,2017-09-14,14,MGR_145,Terminated,1
EMP_1952,,F,married,Bachelors,Sales,Sales Manager,"March 25, 2021",,,2.0,3.0,3,7,No,0,1.3222578538112648,2020-04-14,12,MGR_102,Active,0
EMP_1405,42.0,Female,S,nan,Engineering ,Software Engineer,"December 17, 2020",105654.0,"68934,75319,82025,91835",3.0,1.0,High,23,No,2,-2.5477284516763863,2020-12-22,6,MGR_185,Terminated,1
EMP_1347,18.0,M,married,Masters,Operations,Operations Analyst,23-08-2015,68427.0,"56649,60935",3.0,5.0,High,1,No,0,0.3344531895731912,2024-05-07,22,MGR_017,Active,0
EMP_0088,37.0,male,single,Master,Finance,Finance Manager,"August 27, 2010",96158.0,"69526,78599,90720",5.0,4.0,4,43,No,1,1.7586543115366762,2020-05-29,7,,Terminated,1
EMP_0842,40.0,M,M,Bachelors,Marketting,Digital Marketer,2021-03-30,62081.0,"51446,55210,58321",4.0,3.0,4,15,No,5,1.885065881611135,2020-07-25,7,MGR_030,Laid Off,1
EMP_1106,26.0,Female,Single,Bachelors,Engineering,DevOps Engineer,"June 04, 2013",71121.0,63187,3.0,1.0,1,1,No,6,0.5560336943696028,,67,MGR_153,Active,0
EMP_1200,45.0,Male,Married,nan,Operations,Operations Analyst,2017-01-20,56994.0,"46010,52320",4.0,2.0,4,20,Yes,4,0.8446869483632623,2023-12-27,40,MGR_162,Resigned,1
EMP_0451,34.0,F,single,Masters,Engineering,DevOps Engineer,,107966.0,"74281,85742,98571",5.0,5.0,Medium,21,No,5,0.0023106759259910437,2021-09-26,2,MGR_149,Terminated,1
EMP_0189,28.0,MALE,single,BA,R&D,Product Developer,2011-08-19,74250.0,"60882,67394",3.0,2.0,2,6,No,30,3.105375698825361,2016-10-17,48,,Retired,1
EMP_1017,29.0,F,single,Bachelors,Sales,Sr. Sales Rep,07-02-2015,67042.0,"47459,54865,58458,61913",3.0,4.0,5,1,1,5,3.1457085471258406,2016-02-24,3,MGR_090,Active,0
EMP_1712,34.0,female,Divorced,PhD,Engineering,Jr. Software Engineer,2012-11-22,57440.0,"41886,47729,51766",5.0,2.0,3,43,No,2,2.06680757163354,2022-01-19,2,MGR_134,Active,0
EMP_0688,32.0,M,S,Master,Customer Support,Support Specialist,"August 12, 2016",42545.0,"30670,34201,37594",4.0,5.0,4,26,No,2,0.5498640773125382,2018-08-08,14,MGR_064,Terminated,1
EMP_0255,22.0,Female,Single,Master,Engineering,Senior Engineer,09-08-2017,118353.0,105926,2.0,4.0,2,2,No,0,,2022-09-23,34,MGR_085,Active,0
EMP_0953,24.0,Female,Single,High School,HR,HR Generalist,2012-04-10,66167.0,"52980,56688",3.0,4.0,4,50,No,4,0.6194389367592406,2021-06-26,40,MGR_042,Terminated,1
EMP_1371,33.0,male,Divorced,Master,Operations,Ops Analyst,"October 17, 2010",52527.0,"34813,38169,43394,45774",3.0,2.0,4,5,Yes,0,0.2897438338480118,,11,MGR_080,Terminated,1
EMP_0157,49.0,male,single,MA,Finance,Finance Manager,05/16/2010,96192.0,"77013,84933",2.0,5.0,Medium,18,Yes,3,,,13,MGR_004,Active,0
EMP_0166,38.0,Female,Married,MA,Sales,Sales Representative,29-08-2016,52532.0,"40710,47493",3.0,3.0,3,5,No,3,3.5563414704111858,2020-12-16,17,MGR_172,Active,0
EMP_0220,35.0,female,Divorced,Master,Finance,Financial Analyst,2024-03-21,55274.0,48405,3.0,5.0,4,10,No,3,3.6126466130467225,2017-01-01,6,MGR_115,Active,0
